,user_id,item_id,rating,category
49752,537,236,3,886029726
27939,279,109,5,880869018
62001,682,217,4,888523581
73791,712,417,4,874729750
78988,914,643,4,887123886
1606,90,507,5,891383987
35397,268,506,4,875310625
78368,332,225,3,887938706
30414,332,746,5,888360129
8205,130,685,3,874953895
55254,622,1079,2,882591663
70292,889,879,3,880176596
31361,269,56,5,891455815
59912,402,628,3,876267067
48465,692,100,4,876953482
43821,484,73,4,891195199
51034,758,108,5,881978148
12609,393,349,3,887742939
91794,524,647,3,884634911
22496,1,68,4,875072688
95147,864,228,5,888888067
30067,456,1220,3,881375051
50789,7,510,5,891352134
43460,666,199,5,880314253
62539,880,396,2,880174995
8371,299,485,4,877881320
74025,715,222,3,875962227
39128,497,95,4,879309993
81364,870,514,5,875050637
94225,645,428,4,892054684
66242,618,54,3,891309319
51951,270,815,4,876954522
34505,283,820,4,879297904
90882,413,100,4,879969535
7663,334,77,3,891549247
15493,311,62,3,884365929
77773,192,269,3,881366436
14115,44,588,4,878347742
42175,406,504,4,879445859
29701,450,132,5,882374422
16041,156,22,3,888186093
81774,940,321,4,884801316
45107,514,313,5,891900147
36610,21,145,1,874951761
95092,727,363,3,883709641
96488,889,82,4,880180122
96815,293,162,3,888907312
32407,436,1468,5,887770668
56266,650,134,5,891369520
57461,731,97,5,886183681
30707,312,211,4,891698254
34546,347,99,3,881654591
41620,495,64,5,888632496
42932,625,183,3,892000438
24997,25,655,4,885852248
49375,608,61,5,880404693
68294,693,229,2,875483435
29286,144,288,2,888103509
37853,433,174,5,880585730
18322,385,922,4,881569749
4619,95,514,2,888954076
92428,807,417,3,892979746
8692,186,1253,4,891719774
19158,92,455,2,876769302
82795,436,469,3,887769128
44328,12,4,5,879960826
41906,109,17,4,880582132
2155,13,14,4,884538727
32096,334,127,4,891544840
25423,330,94,4,876547426
86044,796,693,3,893188650
38670,3,322,3,889237269
21744,360,23,5,880356240
84927,796,126,3,892690173
17614,279,1501,1,889231898
60630,605,678,1,879366335
72980,524,515,4,884637409
33371,511,880,5,890004778
45053,217,172,1,889069684
94288,922,145,3,891450315
89349,790,121,3,884461657
75303,878,140,2,880870486
59684,711,191,5,879993959
40551,169,204,3,891359317
56510,403,928,3,879786008
95999,682,944,3,888522073
88525,663,1161,3,889493069
40429,181,263,1,878961709
5385,75,820,3,884050979
33277,105,340,3,889214245
31307,239,300,1,889178513
38271,102,218,3,888803002
426,297,716,3,875239422
71442,939,409,4,880261532
75301,822,358,3,891037112
63697,881,151,2,876536241
24213,181,363,1,878963342
46417,280,1217,5,891702544
58337,689,748,5,876674637
77357,749,68,4,878849612
34183,514,367,5,875318164
51162,18,957,3,880132188
91256,504,168,5,887839164
31380,92,120,2,875642089
86948,639,86,4,891239406
20062,450,39,4,882376282
54169,711,10,5,876185943
50266,541,527,3,883864638
37879,195,384,2,874825826
85151,707,707,5,886286133
47442,687,336,2,884652144
75612,727,82,3,883711527
42601,618,192,5,891307367
74559,330,403,5,876545417
37961,499,879,3,885598827
63117,871,259,3,888192971
75617,782,682,4,891498513
33785,561,239,3,885809336
60819,774,654,2,888558284
68156,47,303,4,879439112
95008,851,1254,1,875730895
11263,389,429,4,879991352
85242,521,195,4,884477775
88661,878,97,3,880869090
80856,216,65,4,880233939
62253,257,61,5,879547534
23602,256,56,3,882164406
23881,330,132,5,876546498
67003,624,122,3,879793436
52786,288,1065,4,886373474
51915,407,214,4,875042466
21490,424,294,5,880858979
66169,574,344,5,891278962
85139,897,173,3,879990779
36437,327,631,3,887747133
22765,130,1267,4,875217265
79733,580,121,4,884125457
19805,416,607,5,893212622
67965,881,678,2,876535695
50571,398,589,3,875657734
46764,555,762,4,879964159
49851,655,320,5,888474456
8625,13,351,1,886302385
24646,369,243,3,889428228
91163,678,277,3,879544882
40247,585,1121,4,891283339
83265,943,122,1,875502576
34531,460,293,4,882911603
98225,561,199,4,885809939
28237,457,380,4,882392854
76552,406,163,3,880131582
15129,334,709,4,891548368
92048,75,129,3,884049939
65358,707,303,3,879438988
31704,290,125,3,880475245
80790,716,209,3,879795543
38369,484,257,5,882079956
43419,472,41,4,875982511
87461,882,546,2,879863031
38646,405,810,1,885548094
25972,327,327,3,887737402
86281,618,313,4,891306927
24342,11,57,2,891904552
37108,600,550,4,888452071
74269,639,526,4,891239177
97216,648,377,3,884881837
84690,378,265,4,880045989
12625,75,1151,2,884050829
17258,423,323,3,891395047
15273,400,895,4,885676452
35108,399,338,1,882509709
24231,184,176,4,889908740
45830,454,657,3,881959876
50409,744,508,5,881171907
39879,621,769,3,874964991
47803,5,387,3,875637419
3246,1,132,4,878542889
31938,514,243,2,885181043
38242,49,217,3,888067405
22862,393,418,3,887746207
31073,457,105,3,882396001
46177,460,1380,3,882912469
77079,711,923,5,879993629
17517,422,926,2,875130100
66819,589,322,3,883352631
44357,445,7,1,891200078
44901,618,356,2,891309608
8460,199,324,1,883782509
46455,207,470,3,879665381
26643,524,650,2,884637528
92783,877,739,4,882678105
43320,535,56,3,879617613
93047,851,1675,3,884222085
1543,102,322,3,883277645
40350,497,183,4,879310825
25758,224,313,5,888081843
76823,279,461,3,875306820
70415,890,204,4,882403085
14554,21,326,5,874950889
20505,301,42,4,882075743
28814,30,304,4,875988548
98370,811,243,3,886377579
82711,551,155,4,892784259
63465,840,285,4,891203203
65395,650,472,3,891381784
84819,929,435,3,880817753
44934,332,742,5,887938224
60331,210,1028,3,887730931
99951,130,121,5,876250746
76945,854,96,3,882814467
75842,712,724,3,874957268
45236,392,250,3,891038158
45640,486,1129,4,879874726
24200,272,50,4,879454900
12969,95,161,3,879196298
83716,721,162,2,877147503
75935,235,463,4,889656008
25893,23,100,5,874784557
43725,619,720,4,885954238
18125,326,197,1,879875723
11258,60,21,3,883327923
72217,626,333,1,878771281
53503,619,82,5,885954053
86668,659,483,4,891383889
83669,898,539,3,888294441
24571,215,191,4,891435460
33901,530,70,4,886198864
84519,521,257,3,884476035
56755,773,665,2,888540187
74340,648,449,3,884882987
80130,863,901,1,889288972
17937,217,391,4,889070287
64855,137,118,5,881433179
27051,197,895,3,891409199
11694,304,893,3,884967520
59071,733,459,4,879535440
37429,120,742,4,889490549
76924,627,77,2,879530305
92423,804,523,5,879441476
48858,334,248,4,891544997
68737,940,194,5,885921953
87968,855,171,3,879825383
63307,814,675,3,885410957
76431,748,169,4,879454848
16831,390,713,4,879694259
84483,933,233,2,874939008
7132,58,237,4,884304396
74639,699,124,4,878882667
33291,267,159,4,878974659
32935,459,230,4,879564941
96831,829,475,4,891990718
19362,435,185,4,884131741
123,44,195,5,878347874
34409,397,171,5,882839540
62,201,219,4,884112673
97543,883,241,4,891696714
12572,367,100,5,876689878
16754,255,323,2,883215723
54163,561,203,4,885807261
12407,299,285,5,877877847
18475,305,98,4,886322560
3647,81,411,2,876534244
13201,330,1028,4,876544953
25535,381,961,3,892696616
57751,301,4,4,882077033
4823,280,225,4,891701974
38828,437,137,5,880140221
73906,224,991,1,888082277
90217,920,288,3,884219768
90681,293,66,2,888906781
54153,254,29,2,886474847
76364,851,79,4,875731722
69581,271,649,3,885849510
70535,671,472,5,884036411
47984,279,1490,4,875312947
64316,904,97,4,879735678
18225,409,965,2,881108777
94157,747,9,5,888734012
51789,493,201,5,884131089
14136,94,949,5,885873160
96236,38,420,5,892429347
52680,535,482,4,879619107
82721,899,546,2,884120317
36187,532,545,2,874791976
85732,847,417,2,878941588
16447,115,181,4,881172049
94872,708,740,5,877325687
10802,293,71,4,888906905
24461,450,383,2,882468790
77264,236,526,3,890116500
55824,13,602,4,884538634
65862,197,311,4,891409070
97878,157,475,3,886890650
74006,155,306,5,879371121
73594,820,313,5,887954934
36380,583,268,5,879384094
62381,491,237,3,891187226
25189,104,257,4,888465582
85156,648,663,1,882213502
37675,525,25,5,881085917
7228,151,223,5,879524088
31192,339,79,4,891032701
27959,466,882,5,890284231
38799,324,282,5,880575619
91242,840,175,4,891205004
58065,201,654,3,884113422
53530,745,527,3,880123486
92459,655,1137,3,888474807
71462,689,410,1,876676293
10104,267,24,5,878972682
68828,686,197,5,879545814
82186,510,748,3,887667707
70227,646,678,3,888529127
7350,291,396,4,874867757
44260,687,245,3,884652276
68739,889,403,3,880179868
15480,237,502,4,879376487
55174,560,321,3,879975151
37699,327,357,4,887747338
84476,267,68,4,878972931
72019,548,1011,2,891415746
51608,388,323,4,886442062
51161,758,1085,5,881975503
77590,128,462,4,879966729
94780,717,1047,4,884642981
80638,611,342,3,891636223
85237,916,685,2,880843727
98723,387,1198,3,886479575
97431,773,24,3,888538677
74156,748,132,3,879454998
34573,470,137,3,879178406
63666,730,410,1,880310440
1504,45,109,5,881012356
55043,514,116,4,875462426
98388,922,276,3,891453854
48851,587,266,1,892871536
90473,903,79,4,891033070
42959,2,311,5,888552084
81991,474,663,4,887924084
76466,736,323,1,878709187
69663,749,1028,4,878849149
82368,13,590,2,882397068
96963,749,405,2,878848673
68115,479,480,5,889125737
85833,901,194,5,877131342
73116,863,1243,4,889289277
65413,881,434,2,876538889
53598,145,1289,1,875271660
91717,145,544,4,875271312
56930,423,591,5,891395547
16608,90,705,5,891384147
19519,220,268,4,881197771
5384,244,1225,2,880606818
67196,435,44,2,884132619
3854,119,269,3,892564213
18906,450,265,5,882371526
84673,916,192,4,880844552
10795,13,100,5,882140166
29064,533,475,1,879192500
60132,126,353,5,887938392
81854,833,227,2,879818619
90162,868,82,2,877112001
4859,77,23,4,884753173
67178,843,675,5,879443174
13586,56,202,4,892676933
93257,835,134,3,891033927
85267,458,116,4,886394623
82380,862,10,5,879303249
27066,385,8,5,880870206
25012,218,168,4,877488316
44978,59,212,4,888205463
29652,293,942,4,888907210
51662,640,151,4,886474515
79087,77,192,3,884752900
44473,567,484,4,882426508
36933,405,584,1,885548785
86631,777,180,5,875980306
63888,63,259,3,875747047
51244,399,693,3,882510165
26629,504,934,4,887832170
43875,426,135,3,879444604
84984,178,203,4,882826242
2591,186,385,4,879023894
93125,811,321,3,886377483
36289,417,825,4,879646463
65963,655,766,3,891585450
14593,261,410,5,890456142
51142,747,183,5,888732899
54989,796,636,2,893048505
54408,210,451,3,891036054
27530,454,50,4,881959144
24689,105,748,2,889214406
32615,399,282,3,882340775
56613,551,232,5,892783365
36556,344,316,4,889814343
35782,417,167,3,880952355
83847,66,9,4,883601265
58002,851,1245,4,875730826
73174,943,181,4,875409978
7677,178,480,3,882826048
97944,774,546,1,888558565
68084,889,696,3,880177407
87510,682,756,2,888521942
79219,910,250,1,880821033
69584,827,750,3,892157198
80511,727,410,2,883709710
72818,561,762,3,885809654
45910,425,100,4,878738853
61520,222,470,3,878181869
48165,691,170,5,875543395
67293,710,510,4,882064283
80186,919,531,3,875373669
79341,889,262,4,880176620
98981,880,94,3,880175097
13043,117,886,5,880124413
9116,85,283,3,879454467
55150,602,457,3,888638305
99915,764,281,3,876243854
33886,174,843,2,886515551
38060,387,684,3,886483099
24249,195,982,2,877835350
36153,577,727,5,880474747
91385,843,170,1,879446863
89553,854,421,3,882814028
11942,206,294,2,888179694
70422,886,474,4,876031720
42957,83,409,4,880307417
66787,887,82,4,881381028
57155,434,274,5,886724797
34395,76,628,2,882606768
63089,883,882,4,891691388
99730,648,281,3,884365970
94974,778,168,5,890670560
12097,308,309,1,887736408
65700,911,435,5,892839993
86149,538,273,3,877107879
45323,200,622,3,884129782
81081,495,655,5,888634536
17570,393,67,3,889730088
61160,416,240,1,886315446
33391,243,468,3,879988298
27074,405,419,4,885548785
76377,682,363,2,888522612
54562,457,82,5,882397494
13488,181,881,1,878961781
8675,313,135,5,891014401
12998,56,201,4,892910604
59066,622,402,3,882670252
35059,587,261,3,892871438
38592,151,14,5,879524325
67854,550,1,3,883425913
56545,412,23,4,879717147
21155,403,148,5,879786351
19465,10,144,4,877892110
87827,497,144,4,879310792
55290,693,581,3,875482731
36134,144,1197,4,888104322
34898,23,472,2,874784972
75955,11,58,3,891904596
87898,837,1049,1,875722298
11512,243,268,4,879986951
80231,938,473,3,891357106
1212,82,194,4,878770027
41528,627,215,1,879529767
59436,308,131,4,887739383
19346,428,343,2,885944093
87853,880,302,5,880166451
24999,26,1014,3,891384414
41256,405,1072,1,885547222
45442,587,1483,4,892871337
87079,825,222,5,880755468
91933,883,989,5,891692168
64845,798,259,5,875295566
24393,92,240,2,875640189
95528,479,252,2,879460628
89658,707,482,3,886286032
87194,848,163,5,887048073
66002,109,25,4,880571741
60514,486,262,1,879874017
74447,565,190,5,891037563
79567,838,190,4,887066988
95299,741,218,4,891455711
24372,294,340,4,889241280
31571,466,183,3,890284766
63289,56,50,5,892737154
7157,303,849,3,879485589
20982,297,17,3,875240201
42104,597,225,4,875342875
70805,632,845,4,879459677
26706,7,574,5,892132402
28658,454,215,4,881959917
53493,592,1199,5,882608358
1547,109,258,5,880562908
5298,106,165,5,881450536
53073,712,842,3,874957160
83654,679,100,3,884487089
41242,642,623,4,886570010
34298,5,70,4,875636389
50258,440,300,3,891546785
70940,747,416,5,888640916
81033,541,172,5,884645816
19314,405,192,5,885545401
6957,130,49,4,875802236
23162,11,577,3,891905555
69275,831,315,3,891353915
87526,502,754,2,883701927
6529,151,193,4,879524491
77225,13,799,4,882139937
11231,377,288,5,891295937
99862,937,294,1,876769480
33260,456,185,4,881372849
97379,276,182,5,874787549
29803,543,79,4,877545356
59830,796,249,1,892661011
57587,779,222,4,875503280
30673,434,844,3,886724505
5975,162,42,3,877636675
92817,795,222,3,880558122
66698,519,1295,5,883248595
93176,749,637,1,878850456
20383,4,300,5,892001445
68010,880,222,4,880166990
77158,303,46,3,879467706
87416,840,504,3,891208647
43612,561,811,3,885808963
13359,372,547,5,876869481
44520,637,255,3,882903645
63954,830,181,5,891561673
84302,610,423,4,888703710
11257,293,181,3,888904734
70428,887,934,4,881379188
17173,393,25,2,887744294
93075,841,316,4,889067313
81010,823,708,4,878438930
20312,426,651,4,879442702
24477,425,7,3,878738290
88420,844,549,3,877387280
58483,405,60,1,885549589
28169,275,1,4,875154310
25296,312,632,3,891698764
59234,846,601,5,883947500
71061,158,208,5,880135093
90413,870,196,3,879539965
39596,379,563,2,880962106
89313,678,14,3,879544815
69484,683,609,3,893286502
97909,727,122,2,883709802
82659,514,265,4,886190600
4420,44,153,4,878347234
9165,265,181,2,875320180
39288,301,150,4,882074345
86399,687,879,3,884651894
2278,323,298,4,878739275
29942,407,118,3,876338309
3824,42,210,5,881108633
29287,36,875,3,882157470
63778,761,471,3,876190336
32853,22,636,3,878888106
10659,83,407,1,891182532
26473,206,262,1,888180049
46912,411,208,4,891035617
81377,756,141,3,874831227
22126,89,7,5,879441422
69742,720,898,4,891262812
38231,627,175,1,879530110
66060,896,685,3,887160465
76846,682,88,4,888521599
32754,542,1059,4,886533193
14694,130,217,3,875801940
79817,749,1185,4,878849375
6049,79,937,2,891271180
88377,690,158,4,881177835
81605,906,742,3,879435278
76286,405,1591,1,885549943
67990,210,969,4,887730221
12820,389,378,5,880087695
43105,532,1207,2,874790439
26247,347,226,4,881653890
81287,90,753,4,891385751
519,256,849,2,882164603
95059,847,172,4,878939803
51988,684,401,3,878762302
66754,707,949,3,886287191
17798,399,772,4,882343358
2298,7,582,5,892135347
49899,727,1657,3,883711991
79562,42,174,5,881106711
5931,184,217,3,889910394
51265,716,502,3,879795867
41514,477,282,4,875941948
2039,13,766,4,882139686
7988,277,748,3,879543879
7898,200,205,4,884128458
81582,827,269,5,882201356
50303,489,304,3,891362812
55261,559,398,3,891034904
3546,135,233,3,879857843
19542,184,254,2,889907569
52534,774,644,4,888556777
79750,506,48,2,874873158
80499,733,591,3,879535440
62512,893,147,3,874828569
19182,348,1061,5,886523790
9178,151,65,4,879528729
35157,536,49,3,882360753
64270,449,251,3,879958603
14626,363,561,2,891498884
26271,178,235,1,882824467
65220,707,449,2,886288688
66478,653,1135,2,880152759
45883,559,322,4,891034987
69777,934,269,2,891188367
71142,326,227,3,879876941
55616,246,432,3,884921511
28507,524,702,4,884636262
88963,119,93,4,874775262
90238,860,307,3,879801617
72959,487,385,4,883530454
48077,386,405,4,877655145
61312,748,692,3,879455410
69058,434,974,5,886724940
81986,11,451,2,891905003
59996,786,283,4,882841906
202,1,61,4,878542420
30756,433,1005,5,880585730
2901,7,93,5,891351042
11909,87,521,3,879877772
36853,455,405,3,879109764
22993,280,925,4,891701723
53463,236,117,3,890116818
77627,868,187,4,877107284
94924,896,642,2,887160702
70698,655,896,4,887474605
25850,457,229,4,882392853
66145,801,294,5,890332748
13551,151,121,5,879525054
20520,286,768,3,889652968
90915,868,547,3,877112559
60403,841,286,5,889066959
2615,7,153,5,891352220
30480,268,1046,3,875745501
8657,84,523,4,883453642
83892,63,137,4,875747368
10139,268,998,1,875743929
50314,758,177,5,881974823
83799,601,475,4,876346890
73708,251,79,5,886271733
32188,535,22,3,879619107
86748,593,144,4,875660569
39081,548,12,5,891044356
29100,15,866,4,879456288
98960,846,735,2,883948141
82241,42,168,3,881107773
23608,293,955,2,888906464
38565,154,945,3,879138713
92871,897,368,1,879993886
69471,918,433,2,891987082
6829,130,183,5,875801369
98041,488,82,4,891294942
29396,312,510,5,891699490
45615,535,686,5,879617489
31467,329,174,4,891656639
35395,536,724,4,882359988
17358,396,106,4,884646537
97035,653,182,3,878854051
8186,279,226,4,880850073
8208,347,208,2,881654480
65124,194,97,3,879524291
551,109,8,3,880572642
11530,178,187,4,882826049
72458,885,946,3,885714933
53363,720,269,3,891262608
38264,335,300,5,891567029
79148,71,302,3,880864015
81566,788,715,3,880871664
35684,308,1252,3,887741604
26720,7,616,4,891351002
12863,144,956,4,888105636
89981,815,403,4,878697532
80102,409,1328,2,881106287
12687,62,249,2,879372479
91524,290,357,3,880474107
96622,881,120,2,879052376
1484,60,208,5,883326028
28476,372,447,5,876869445
19422,42,866,4,881105972
53057,472,2,5,892790676
59559,783,345,4,884326461
82074,642,969,2,885603662
4964,36,319,2,882157356
92044,758,902,4,889328320
57193,592,936,4,882608315
65750,751,490,4,889133429
10768,141,546,4,884585470
10154,237,479,5,879376487
62953,311,210,5,884364652
93697,394,720,2,881058146
88888,796,385,5,893048342
91276,561,928,2,885810330
67585,524,14,5,884322047
78138,786,416,4,882843534
65474,454,222,3,888266785
54629,788,403,3,880870516
76727,744,188,3,881170528
34913,533,568,5,879438849
48663,525,124,3,881086108
5926,320,174,4,884749255
75779,938,1014,4,891356632
36854,522,318,4,876961248
37262,588,623,3,890026939
28990,521,72,3,885254323
58878,788,76,3,880869323
833,276,294,4,874786366
47245,392,345,4,891037385
29952,56,88,1,892683895
39368,592,137,5,882608145
69507,806,496,5,882387798
73823,758,91,4,881977375
83872,96,234,4,884403336
6736,145,200,4,877343121
47625,655,880,2,887523271
76030,830,29,1,891899476
93959,782,885,3,891498766
46924,216,79,4,880235381
95571,932,170,4,891248967
2821,320,202,4,884750946
75746,643,128,3,891447617
27037,161,186,4,891171530
48493,618,124,1,891308542
18934,417,127,4,879646144
53177,500,471,4,883865391
17883,56,728,3,892911420
54806,571,462,4,883354992
62051,755,327,2,882569801
1172,233,177,4,877661496
49409,429,493,4,882385663
24792,455,2,4,879111786
88056,342,1016,1,874984596
40346,629,269,3,880115840
62537,354,83,4,891217851
68554,653,802,2,880153040
1491,13,308,3,881514726
27881,497,1042,3,879362178
80736,145,77,3,875272348
57203,690,396,2,881177861
27404,525,281,3,881086562
74407,501,1014,4,883348543
93776,878,234,1,880872619
23161,268,71,3,875309486
10314,336,1047,4,877757063
24353,222,41,3,881060659
44933,705,622,4,883427778
5880,7,511,5,891351624
24914,290,483,5,880473845
93663,669,657,5,891517185
69841,913,430,2,882544617
17253,18,151,3,880131804
63256,790,288,4,884460942
71342,16,591,4,877726944
41152,467,117,2,879532437
70569,753,71,5,891401457
1629,316,98,5,880853743
51463,766,82,3,891309558
79654,75,833,2,884051113
15127,425,424,2,878738956
43251,457,412,2,882396217
95559,899,64,4,884121647
90497,933,56,5,874853688
21319,69,123,4,882126125
95492,898,316,5,888294739
3265,188,88,4,875075300
63795,397,268,4,889760703
83428,747,498,5,888639318
89116,807,398,3,893082268
3429,24,153,4,875323368
6966,272,772,2,879455220
41782,586,239,3,884067058
40472,643,117,3,891445823
99365,655,649,3,888685989
7943,259,12,5,874809192
87337,483,173,4,884047454
42204,344,96,4,889814195
54500,606,747,4,880927468
78148,803,306,4,880054629
53222,250,123,3,878089837
37954,551,354,3,892775752
96722,919,147,4,875289322
27440,53,568,4,879442538
56904,291,234,4,874834735
26028,358,558,4,891269511
10001,325,403,2,891479102
4682,338,613,3,879438597
86277,844,174,4,877387768
10882,227,116,4,879035347
69064,595,826,1,886921819
70442,847,735,4,878940890
128,250,264,3,878089182
81268,90,69,1,891383424
53161,775,286,4,891032741
38673,532,658,5,893119335
97297,738,240,3,875350385
73261,591,216,4,891031426
29967,407,400,1,876348583
25942,286,147,5,876522114
33000,54,546,3,880937583
88508,478,232,2,889396180
14747,181,150,1,878962465
14137,401,111,4,891032296
16574,95,1219,1,888956489
37089,585,190,4,891282808
83790,796,988,3,893219180
94829,711,723,5,879994852
34936,460,221,4,882912285
61407,886,4,3,876031601
80726,357,283,5,878951616
66143,174,648,5,886513648
9302,131,14,5,883681313
2256,246,82,2,884921986
71413,796,188,2,892675654
68055,804,227,4,879443136
88290,332,64,5,888359944
68649,11,28,5,891904241
36109,577,932,3,880471287
9608,200,174,5,884128426
26244,40,245,3,889041671
47839,506,423,5,874874850
57935,650,1039,3,891383229
9809,321,276,3,879438987
54934,178,233,4,882827375
42071,450,163,4,882377358
17240,262,815,2,879791216
83583,204,269,4,892388976
68305,303,293,4,879544515
87402,749,1034,2,878850656
51021,406,368,2,880132115
76471,782,881,3,891498381
43797,391,182,4,877399696
4094,5,167,2,875636281
68418,907,86,5,880160162
39868,13,17,1,882396954
42725,166,347,5,886397562
44656,619,50,4,885953778
38073,344,372,4,884901469
28813,184,25,4,889908068
80899,126,286,3,887853469
39835,620,682,2,889986985
10068,15,244,2,879456447
52644,425,538,2,890346866
41502,178,1038,2,882823566
2030,319,313,5,889816026
55384,85,735,3,879454905
98405,363,238,4,891497583
62661,566,155,2,881651225
89819,664,724,3,876525695
42763,673,269,4,888786942
29194,428,323,3,885943869
6316,193,234,3,889126551
58063,732,938,1,882590201
99986,913,690,3,880824288
5466,269,761,2,891451374
54401,104,271,1,888442370
75218,807,605,3,892529150
49112,752,286,1,891207940
93114,882,420,5,879879807
47515,745,492,5,880123572
32702,582,948,1,882960718
1471,184,514,5,889908497
39587,638,161,4,876695307
72184,804,1228,3,879446090
62976,410,354,3,888626481
94791,42,87,4,881107576
50441,771,690,4,880659235
34167,568,185,4,877907834
56868,536,389,5,882360734
28742,194,182,3,879521475
81193,496,699,3,876068220
31587,222,1139,3,878185137
48368,584,449,2,885778571
72675,860,285,5,885990901
48230,407,496,5,875042425
48001,654,268,1,887863017
72227,585,1475,3,891283681
78449,666,204,3,880139090
20506,406,127,4,879445430
2412,269,729,2,891448569
32142,200,760,4,876042753
61629,299,435,3,877881061
59629,655,282,3,888685989
86996,733,950,4,879535643
14452,301,241,3,882077222
8799,94,657,5,891720761
32743,206,683,1,888179980
36522,385,675,5,879446952
12787,18,64,5,880132501
82791,785,748,3,879438705
21731,215,15,3,891435761
844,10,461,3,877888944
42529,663,471,3,889492841
77356,447,716,2,878856573
60522,635,323,3,878878714
90066,394,549,4,880888452
85666,497,805,3,879362835
83623,807,142,3,892530752
88652,842,749,4,891218060
675,193,407,4,889127921
34989,507,310,4,889964162
52709,535,9,5,879617779
1368,152,111,5,880148782
16861,407,174,5,875042675
44786,621,746,4,874963028
85843,807,428,4,892530439
91133,780,4,3,891363969
43478,569,9,5,879793493
89269,932,528,5,891249962
33966,416,1160,4,876697760
48644,645,183,4,892053340
10471,203,271,3,880433445
3373,320,68,5,884749327
20483,37,550,4,880915902
56908,579,186,3,880952237
44090,618,576,4,891309608
44320,12,215,4,879959553
53678,666,300,3,880138702
35006,52,762,3,882922806
37949,151,111,4,879542775
13179,387,461,5,886483753
51575,250,418,5,878090199
34613,561,1120,4,885807318
65723,810,321,5,879895290
22535,7,660,5,891353051
79714,397,343,2,885349148
55834,605,496,5,879424600
29074,543,210,3,875721967
12392,311,43,4,884366227
13696,378,576,3,880333027
82735,393,893,3,889554457
26516,487,143,3,883530841
36821,294,100,4,877819265
84328,796,849,4,893048562
60756,294,273,3,877819421
76167,785,152,4,879439527
66371,487,783,4,884045361
35253,430,514,4,877226568
54714,671,161,5,884035892
95888,419,494,3,879435749
35172,280,751,3,891699925
85811,416,173,5,893214127
46827,405,1572,1,885549635
79625,495,576,3,888637440
70629,23,1004,3,874788318
78229,703,276,3,875242964
5260,1,215,3,876893145
14232,385,1010,3,879440127
10568,3,299,3,889237199
72627,914,451,2,887122085
19327,405,1586,1,885549464
88961,682,144,3,888522418
19173,106,956,3,881453290
49005,508,230,2,883768706
23102,92,200,3,875811717
4140,325,154,3,891478480
84378,566,168,4,881650003
27173,336,1496,1,877757268
58298,715,288,4,875962201
30678,385,631,3,879461422
50663,641,434,4,879370259
66515,181,508,3,878962623
20860,457,385,4,882392950
88079,884,86,3,876859208
61061,769,748,2,885422821
34381,321,513,4,879440294
24210,43,111,4,883955745
84335,716,154,5,879795867
90760,41,514,4,890687042
99266,367,331,4,876689418
5573,18,367,4,880130802
39321,109,72,5,880577892
53129,253,1039,4,891628199
23396,271,476,1,885848062
90750,933,411,2,874938689
34452,272,183,4,879454726
56640,280,167,4,891701631
81390,861,582,2,881274796
67099,790,25,2,884461925
12861,20,931,1,879668829
38941,534,825,4,877808281
53090,643,205,5,891447222
76574,704,185,4,891398702
47433,456,789,3,881374522
80369,896,73,3,887159368
26959,286,121,3,876522166
7870,130,1228,3,878537681
95500,660,91,4,891200193
38542,311,530,3,884365201
5312,214,208,5,892668153
4997,297,86,5,875238883
15787,365,289,3,891303694
508,298,486,3,884183063
9321,42,265,3,881107989
77099,666,654,5,880139382
88322,870,31,4,875680070
9179,343,367,4,876406144
46898,35,748,4,875458970
87395,416,147,5,893212730
1135,72,196,4,880036747
43753,268,728,2,875744051
58210,146,345,4,891457538
37386,589,895,5,883352562
96852,184,95,4,889908801
75962,64,591,4,889740394
16948,104,325,1,888442552
69430,885,208,3,885713406
20608,221,568,4,875246398
42770,506,731,4,874873374
53283,223,339,4,891549212
86246,769,473,3,885424337
95241,822,189,4,891037394
91464,716,385,1,879796011
20443,82,588,5,878769917
63427,494,121,4,879541429
29086,500,421,4,883875303
19788,383,197,5,891192888
40848,522,430,5,876961314
48115,378,254,1,880318158
72478,486,831,3,879875316
52862,514,229,3,875463525
95603,796,91,2,893219033
8980,58,1104,2,884305679
55164,709,451,1,879848969
71650,508,629,4,883775341
26603,112,321,3,884992484
68109,270,219,5,876956389
83814,885,245,2,885712224
98943,868,238,4,877103249
1596,270,671,4,876956360
92820,407,121,4,876343028
2121,244,409,4,880605294
79724,327,28,3,887747971
45855,11,123,3,891902745
30691,11,290,3,891903877
87977,193,159,4,889124191
49677,374,468,4,880396359
67450,870,528,4,875050801
37158,606,197,3,880926862
63272,524,241,5,884635205
30391,178,11,5,882826162
96311,550,257,4,883425337
19570,450,1212,4,882396799
86874,417,94,3,879649177
14713,378,655,4,880045553
19357,125,801,3,892838424
97577,727,840,2,883709884
21573,345,148,3,884991303
12736,178,259,1,882823437
65193,806,511,5,882387520
40623,372,176,3,876869667
51763,537,1267,3,886032123
48850,548,466,5,891044446
91394,825,597,5,880756933
61045,450,229,4,882474001
89397,823,156,5,878438403
48114,389,72,3,880614164
94277,627,229,2,879531459
11789,185,28,5,883524428
40989,659,607,5,891331825
73806,215,54,4,891436607
98555,262,699,5,879793022
2824,193,827,2,890859916
50438,507,313,5,889964121
83724,836,690,3,885753435
92150,896,473,2,887161393
